graph isomorphism problem,9,,,,
ad-hoc routing,9,,,,
autonomics,9,,,,
x.509 certificate,9,,,,
imagej,9,,,,
hamiltonian paths,9,,,,
undesirable output,9,,,,
service delivery platform,9,,,,
fleet assignment,9,,,,
emergency logistics,9,,,,
bi-criteria optimization,9,,,,
cutwidth,9,,,,
forest planning,9,,,,
multi-period,9,,,,
perishable items,9,,,,
ordered weighted averaging,9,,,,
generalized benders decomposition,9,,,,
mean-variance model,9,,,,
choice sequence,9,,,,
adaptive memory,9,,,,
alm,9,,,,
weighted voting games,9,,,,
kurdyka–łojasiewicz inequality,9,,,,
random process,9,,,,
survival probability,9,,,,
portfolio insurance,9,,,,
dense matrix,9,,,,
multiple comparisons,9,,,,
group scheduling,9,,,,
sustainable supply chain management,9,,,,
fuzzy preferences,9,,,,
eoq,9,,,,
inventory routing,9,,,,
distribution channel,9,,,,
health care systems,9,,,,
label semantics,9,,,,
balance sheet,9,,,,
consensus process,9,,,,
predictor-corrector,9,,,,
output quality,9,,,,
polynomial spline,9,,,,
pairwise stability,9,,,,
limiting subdifferential,9,,,,
maximum likelihood estimates,9,,,,
dial-a-ride problem,9,,,,
product form solution,9,,,,
binary linear programming,9,,,,
satisfactory solution,9,,,,
economic crisis,9,,,,
humanitarian supply chain,9,,,,
telephony,9,,,,
quantity discounts,9,,,,
credit spread,9,,,,
vector equilibrium problems,9,,,,
sparse structure,9,,,,
fuzzy dea,9,,,,
dual,9,,,,
probing,9,,,,
network algorithms,9,,,,
number of tardy jobs,9,,,,
network dimensioning,9,,,,
continuous distribution,9,,,,
emergency preparedness,9,,,,
programming algorithm,9,,,,
brain dynamics,9,,,,
order allocation,9,,,,
interior-point,9,,,,
mean reversion,9,,,,
candidate site,9,,,,
mixed-integer nonlinear optimization,9,,,,
social development,9,,,,
targeted advertising,9,,,,
newsvendor model,9,,,,
interval optimization,9,,,,
cold chain,9,,,,
negative customers,9,,,,
manufacturing strategy,9,,,,
traditional method,9,,,,
theoretical computer,9,,,,
release times,9,,,,
kinetic energy,9,,,,
p2p lending,9,,,,
energy policy,9,,,,
fermentation,9,,,,
goal setting,9,,,,
mathematical programming problem,9,,,,
availability constraints,9,,,,
small business innovation research,9,,,,
bayesian equilibrium,9,,,,
recovery scheme,9,,,,
unknown parameter,9,,,,
reformulations,9,,,,
corn,9,,,,
optimal graph,9,,,,
predictive power,9,,,,
purchase decision,9,,,,
capacitated lot-sizing,9,,,,
clustering problem,9,,,,
traffic networks,9,,,,
vmi,9,,,,
process scheduling,9,,,,
change of measure,9,,,,
stochastic optimisation,9,,,,
set constraints,9,,,,
loss systems,9,,,,
service requirement,9,,,,
z-transform,9,,,,
stochastic programming problem,9,,,,
bandwidth constraint,9,,,,
stochastic linear programming,9,,,,
weighted tardiness,9,,,,
multi-attribute utility theory,9,,,,
sample path analysis,9,,,,
hölder’s inequality,9,,,,
technological evolution,9,,,,
periodic review,9,,,,
futures,9,,,,
linguistic modeling,9,,,,
likelihood estimation,9,,,,
threshold logic,9,,,,
virtual waiting time,9,,,,
differentiability,9,,,,
path space,9,,,,
lift-and-project,9,,,,
unreliable server,9,,,,
equitable coloring,9,,,,
lp relaxation,9,,,,
single path,9,,,,
#NAME?,9,,,,
wide area,9,,,,
pricing policy,9,,,,
sobolev norm,9,,,,
cyclic schedule,9,,,,
multiple criterion decision analysis,9,,,,
loading constraints,9,,,,
financial networks,9,,,,
decision modelling,9,,,,
queue system,9,,,,
preference representation,9,,,,
size reduction,9,,,,
interactive algorithm,9,,,,
resource reallocation,9,,,,
dense network,9,,,,
urban areas,9,,,,
deteriorating items,9,,,,
interesting property,9,,,,
exact simulation,9,,,,
r package,9,,,,
polynomial programs,9,,,,
pension fund,9,,,,
demand model,9,,,,
light traffic,9,,,,
multi-objective linear programming,9,,,,
production cost,9,,,,
green manufacturing,9,,,,
fast convergence rate,9,,,,
local propagation,9,,,,
arbitrary shape,9,,,,
linear integer programming,9,,,,
project network,9,,,,
project duration,9,,,,
indicator function,9,,,,
random pattern,9,,,,
relative order,9,,,,
split delivery,9,,,,
markov modeling,9,,,,
lifetime distribution,9,,,,
forbidden induced subgraphs,9,,,,
instance weighting,9,,,,
dtls,9,,,,
sandboxing,9,,,,
false data injection,9,,,,
ciphertext policy,9,,,,
biological information,9,,,,
x.509,9,,,,
controlled query evaluation,9,,,,
tabular expressions,9,,,,
broadcast authentication,9,,,,
hardware performance counters,9,,,,
refusal,9,,,,
related-key rectangle attack,9,,,,
encrypted database,9,,,,
plaintext awareness,9,,,,
simulatability,9,,,,
mobile botnet,9,,,,
i/o automata,9,,,,
domain generation algorithm,9,,,,
dnssec,9,,,,
economics of security,9,,,,
log-linear models,9,,,,
sofm,9,,,,
automatic adaptation,9,,,,
fuzz testing,9,,,,
optical sensors,9,,,,
password policy,9,,,,
free-space optical communication,9,,,,
fronthaul,9,,,,
pointing error,9,,,,
optical switch,9,,,,
ip-over-wdm,9,,,,
self-protection,9,,,,
superframe,9,,,,
dynamic traffic,9,,,,
multiplexing gain,9,,,,
optical multicast,9,,,,
optical wireless communications,9,,,,
node splitting,9,,,,
light-tree,9,,,,
heterogeneous wireless sensor network,9,,,,
keyframe,9,,,,
quantum-dot cellular automata,9,,,,
ocdma,9,,,,
fuzzy technique,9,,,,
millimeter waves,9,,,,
segment routing,9,,,,
call blocking,9,,,,
beam-forming,9,,,,
silicon photonics,9,,,,
gigabit ethernet,9,,,,
proactive routing,9,,,,
optical receiver,9,,,,
eavesdropper,9,,,,
multiple access interference (mai),9,,,,
omnidirectional,9,,,,
continuum robot,9,,,,
communication constraint,9,,,,
target search,9,,,,
relative localization,9,,,,
instructional strategies,9,,,,
internal models,9,,,,
self-reconfigurable,9,,,,
keyframe selection,9,,,,
biologically-inspired,9,,,,
dynamic walking,9,,,,
waves,9,,,,
career,9,,,,
industrialization,9,,,,
texture discrimination,9,,,,
failure handling,9,,,,
behavior adaptation,9,,,,
motion learning,9,,,,
uncertainty reduction,9,,,,
digital maps,9,,,,
ego-motion estimation,9,,,,
rehabilitation robots,9,,,,
detection and tracking,9,,,,
plan repair,9,,,,
networked robots,9,,,,
anechoic chamber,9,,,,
artificial emotions,9,,,,
underwater imaging,9,,,,
underactuated system,9,,,,
illumination changes,9,,,,
self calibration,9,,,,
terrain mapping,9,,,,
transpersonal psychology,9,,,,
digital badges,9,,,,
assemblage,9,,,,
solid object,9,,,,
microworld,9,,,,
distributive law,9,,,,
nursing students,9,,,,
meaning making,9,,,,
educational change,9,,,,
graph centrality,9,,,,
decimal number,9,,,,
inverse operation,9,,,,
experimental mathematics,9,,,,
preschool,9,,,,
group performance,9,,,,
chinese painting,9,,,,
students’ performance,9,,,,
pattern identification,9,,,,
collusion attacks,9,,,,
electronic patient record (epr),9,,,,
emergent,9,,,,
orientation estimate,9,,,,
educational robot,9,,,,
ans,9,,,,
game industry,9,,,,
augmented reality technology,9,,,,
actuation,9,,,,
social order,9,,,,
classification and regression tree (cart),9,,,,
augmented objects,9,,,,
head movements,9,,,,
rfid middleware,9,,,,
personal data management,9,,,,
indoor tracking,9,,,,
intimacy,9,,,,
homecare,9,,,,
car navigation system,9,,,,
paper prototyping,9,,,,
video projector,9,,,,
location sensing,9,,,,
power analysis attacks,9,,,,
storyboards,9,,,,
unconscious,9,,,,
device pairing,9,,,,
system validation,9,,,,
workspace awareness,9,,,,
virtual archaeology,9,,,,
ubiquitous applications,9,,,,
burgers’ equation,9,,,,
travel recommender systems,9,,,,
alarm clock,9,,,,
acquired brain injury,9,,,,
cell phones,9,,,,
route prediction,9,,,,
gesture interfaces,9,,,,
access device,9,,,,
pulse compression,9,,,,
wireless usb,9,,,,
interactive modeling,9,,,,
emotional recognition,9,,,,
information technology (it),9,,,,
interface metaphor,9,,,,
trapdoor,9,,,,
mediated communication,9,,,,
phone,9,,,,
multi-modal interfaces,9,,,,
local community,9,,,,
design processes,9,,,,
scrolling,9,,,,
social cohesion,9,,,,
credit union,9,,,,
data update,9,,,,
attention level,9,,,,
speech detection,9,,,,
open-ended play,9,,,,
ambient computing,9,,,,
ubicomp,9,,,,
process evaluation,9,,,,
performance counters,9,,,,
borel state space,9,,,,
group encryption,9,,,,
emotional behavior,9,,,,
local polynomial regression,9,,,,
feature mining,9,,,,
directional relation,9,,,,
periodicity detection,9,,,,
destinations,9,,,,
spatial data processing,9,,,,
business intelligence (bi),9,,,,
spatiotemporal database,9,,,,
point pattern analysis,9,,,,
structural modeling,9,,,,
set operations,9,,,,
wps,9,,,,
close range photogrammetry,9,,,,
eye movement analysis,9,,,,
citygml,9,,,,
spatial data warehouses,9,,,,
discrete representation,9,,,,
urban heat island,9,,,,
pen-based interface,9,,,,
infrared face recognition,9,,,,
virtual hand,9,,,,
ransac algorithm,9,,,,
adaptive learning system,9,,,,
chinese calligraphy,9,,,,
environments,9,,,,
cognitive engagement,9,,,,
scene,9,,,,
science museum,9,,,,
prefer direction,9,,,,
color clustering,9,,,,
interactive music,9,,,,
software frameworks,9,,,,
vibration suppression,9,,,,
theorem-proving,9,,,,
fast prototyping,9,,,,
homography estimation,9,,,,
multispectral imagery,9,,,,
performance indices,9,,,,
construction process,9,,,,
viability theory,9,,,,
assisted navigation,9,,,,
intelligent robotics,9,,,,
state-space,9,,,,
shape control,9,,,,
intell robot,9,,,,
blackboard systems,9,,,,
static friction,9,,,,
hierarchical systems,9,,,,
cost modeling,9,,,,
welfare,9,,,,
integrated modular avionics,9,,,,
tracking controller,9,,,,
checkerboard pattern,9,,,,
matrix equations,9,,,,
multiple lyapunov function,9,,,,
adhesion,9,,,,
suspension,9,,,,
delay compensation,9,,,,
belief ascription,9,,,,
3d environments,9,,,,
queuing network,9,,,,
deep knowledge,9,,,,
direct methods,9,,,,
pursuit-evasion game,9,,,,
biological,9,,,,
inconsistencies,9,,,,
hodgkin-huxley model,9,,,,
3d perception,9,,,,
predictors,9,,,,
markers,9,,,,
deep q-network,9,,,,
socket,9,,,,
fisheye,9,,,,
sensory system,9,,,,
body motion,9,,,,
hardware fault,9,,,,
neurocomputing,9,,,,
avoidance,9,,,,
center of pressure,9,,,,
flexible link,9,,,,
numerical control,9,,,,
decentralized system,9,,,,
pragmatic encroachment,9,,,,
pictures,9,,,,
charity,9,,,,
quantum physics,9,,,,
non-euclidean geometry,9,,,,
cognitive skill,9,,,,
evidentialism,9,,,,
crispin wright,9,,,,
williamson,9,,,,
phenomena,9,,,,
stit logic,9,,,,
inductive generalization,9,,,,
biological models,9,,,,
parthood,9,,,,
transparent intensional logic,9,,,,
indicative conditionals,9,,,,
epistemic reasons,9,,,,
empirical adequacy,9,,,,
non-standard analysis,9,,,,
instrumentalism,9,,,,
scientific practice,9,,,,
russell,9,,,,
demonstratives,9,,,,
medical science,9,,,,
epistemic dependence,9,,,,
counterfactual reasoning,9,,,,
genealogy,9,,,,
infinitism,9,,,,
supervaluationism,9,,,,
intuitive notion,9,,,,
hypotheses,9,,,,
laplace,9,,,,
axiomatic method,9,,,,
impossibility results,9,,,,
field theory,9,,,,
kuhn,9,,,,
scientific work,9,,,,
count noun,9,,,,
arthur prior,9,,,,
processing system,9,,,,
means,9,,,,
belief bases,9,,,,
defeasibility,9,,,,
genetic drift,9,,,,
individual scientist,9,,,,
know-how,9,,,,
analogies,9,,,,
enlightenment,9,,,,
natural language analysis,9,,,,
renormalization group,9,,,,
reasoning rule,9,,,,
ellipsis,9,,,,
quantified modal logic,9,,,,
abstract model theory,9,,,,
external validity,9,,,,
research communities,9,,,,
empirical knowledge,9,,,,
axiomatic theories of truth,9,,,,
brain stimulation,9,,,,
artificial language,9,,,,
implicit trust,9,,,,
prefer model,9,,,,
game-theoretic semantics,9,,,,
inquisitive logic,9,,,,
i,9,,,,
freedom,9,,,,
if logic,9,,,,
gts,9,,,,
simple structure,9,,,,
comparators,9,,,,
interchangeability,9,,,,
perspectives,9,,,,
body image,9,,,,
incoherence,9,,,,
analogical inference,9,,,,
geometry of numbers,9,,,,
bayesian paradigm,9,,,,
sharpening,9,,,,
mental states,9,,,,
iterated forcing,9,,,,
extremal combinatorics,9,,,,
height,9,,,,
cover graph,9,,,,
bck-algebra,9,,,,
asymptotic enumeration,9,,,,
interval algebra,9,,,,
permutation representation,9,,,,
level problem,9,,,,
formal topology,9,,,,
clones,9,,,,
encodings,9,,,,
maximal antichain,9,,,,
result size,9,,,,
priestley space,9,,,,
objective metrics,9,,,,
fmm,9,,,,
bone age assessment,9,,,,
bladder cancer,9,,,,
co2,9,,,,
inspections,9,,,,
cache behavior,9,,,,
conceptual view,9,,,,
stateflow,9,,,,
mixed precision,9,,,,
topic tracking,9,,,,
nachhaltigkeit,9,,,,
memory models,9,,,,
union,9,,,,
ws-security,9,,,,
web-service,9,,,,
parallel processors,9,,,,
research challenge,9,,,,
business value of it,9,,,,
open source software (oss),9,,,,
intelligent products,9,,,,
m150,9,,,,
m1,9,,,,
personal innovativeness,9,,,,
open standards,9,,,,
information security governance,9,,,,
research directions,9,,,,
inter-organizational collaboration,9,,,,
theory of reasoned action,9,,,,
technical architecture,9,,,,
boundary resources,9,,,,
knowledge forum,9,,,,
disintermediation,9,,,,
visualization tools,9,,,,
group discussion,9,,,,
task distribution,9,,,,
debate,9,,,,
opinions,9,,,,
credibility assessment,9,,,,
inquiry based learning,9,,,,
habermas,9,,,,
uml class diagrams,9,,,,
weighted match,9,,,,
current source density,9,,,,
freesurfer,9,,,,
mirror system,9,,,,
simulated data,9,,,,
event-related potential (erp),9,,,,
transcranial doppler,9,,,,
velocimetry,9,,,,
barrel cortex,9,,,,
microscopic images,9,,,,
dwi,9,,,,
neocortex,9,,,,
gliomas,9,,,,
deformable templates,9,,,,
ion channels,9,,,,
90-04,9,,,,
cubic regularization,9,,,,
dynamic clamp,9,,,,
path-following methods,9,,,,
primal heuristics,9,,,,
reactive routing,9,,,,
mobile wireless sensor network,9,,,,
handoff latency,9,,,,
packet radio,9,,,,
imperfect channel state information,9,,,,
icic,9,,,,
viterbi decoding,9,,,,
capacitive coupling,9,,,,
handovers,9,,,,
probability of error,9,,,,
equal gain combining,9,,,,
propagation loss,9,,,,
hybrid arq,9,,,,
markov analysis,9,,,,
optimal stopping theory,9,,,,
dfe,9,,,,
intelligent networks,9,,,,
gateways,9,,,,
sliced inverse regression,9,,,,
forward link,9,,,,
smoothing splines,9,,,,
fdma,9,,,,
68w40 analysis of algorithms,9,,,,
model based clustering,9,,,,
smooth approximation,9,,,,
disclosure limitation,9,,,,
adaptive mcmc,9,,,,
model class,9,,,,
forward-backward algorithm,9,,,,
iteratively reweighted least squares,9,,,,
linear noise approximation,9,,,,
finite mixtures,9,,,,
algebraic statistics,9,,,,
cox model,9,,,,
survival data,9,,,,
inversion formula,9,,,,
reparameterization,9,,,,
joint sparsity,9,,,,
negative binomial,9,,,,
besov spaces,9,,,,
pseudorandom numbers,9,,,,
latent factors,9,,,,
boundary element methods,9,,,,
toeplitz,9,,,,
bayesian variable selection,9,,,,
forgetting factor,9,,,,
feed forward neural networks,9,,,,
pseudo-boolean functions,9,,,,
contact network,9,,,,
semiparametric model,9,,,,
markowitz model,9,,,,
circles,9,,,,
higher education institution,9,,,,
pickup and delivery problem,9,,,,
individual performance,9,,,,
interval programming,9,,,,
route stability,9,,,,
defective items,9,,,,
face-to-face communication,9,,,,
digital elevation model (dem),9,,,,
yield management,9,,,,
management game,9,,,,
touch-screen,9,,,,
geo-spatial data,9,,,,
sequence clustering,9,,,,
sketch-based interfaces,9,,,,
backchannels,9,,,,
auditory displays,9,,,,
multimodal features,9,,,,
pen-based interaction,9,,,,
visual prosthesis,9,,,,
partially supervised learning,9,,,,
multimodal information fusion,9,,,,
psychoacoustics,9,,,,
procedural animation,9,,,,
database searching,9,,,,
automotive user interfaces,9,,,,
vector size,9,,,,
thermal sensor,9,,,,
multiprocessor system-on-chip,9,,,,
root process,9,,,,
task pool,9,,,,
tta,9,,,,
application programming interfaces,9,,,,
fda,9,,,,
project performance,9,,,,
incentive system,9,,,,
software module clustering,9,,,,
negative binomial model,9,,,,
catalog,9,,,,
cross-platform development,9,,,,
local models,9,,,,
coordination theory,9,,,,
feature identification,9,,,,
gqm+strategies,9,,,,
partial replication,9,,,,
scientific software,9,,,,
aggregation relationship,9,,,,
cvss,9,,,,
object-oriented frameworks,9,,,,
requirements reuse,9,,,,
requirements engineering process,9,,,,
functional space,9,,,,
stochastic method,9,,,,
affine invariant,9,,,,
biomechanical modelling,9,,,,
semimartingale,9,,,,
color vision deficiency,9,,,,
geometry compression,9,,,,
binary exponential backoff,9,,,,
upscaling,9,,,,
quadratic integer programming,9,,,,
sink location,9,,,,
non-convex programming,9,,,,
structural balance,9,,,,
ils,9,,,,
relaxations,9,,,,
teachable agents,9,,,,
stealth assessment,9,,,,
dyscalculia,9,,,,
learning programming,9,,,,
computer agent,9,,,,
automatic grading,9,,,,
digital education,9,,,,
pedagogical strategy,9,,,,
automated writing evaluation,9,,,,
digital ink,9,,,,
semilinear elliptic equation,9,,,,
a posteriori error estimator,9,,,,
sdp relaxation,9,,,,
suboptimal solutions,9,,,,
semi-smooth newton method,9,,,,
direct optimization,9,,,,
bimatrix game,9,,,,
adaptive finite element methods,9,,,,
nonlinear equations in banach spaces,9,,,,
#NAME?,9,,,,
picard iteration,9,,,,
s-lemma,9,,,,
mathematical programs with complementarity constraints,9,,,,
feasibility pump,9,,,,
network flow problems,9,,,,
newton methods,9,,,,
precondition,9,,,,
homotopy methods,9,,,,
symmetric tensor,9,,,,
self-concordance,9,,,,
higher order methods,9,,,,
regularization technique,9,,,,
markov chain analysis,9,,,,
interior point algorithms,9,,,,
graph labelling,9,,,,
acceleration of convergence,9,,,,
primary 49j52,9,,,,
dual cone,9,,,,
dual algorithm,9,,,,
warm start,9,,,,
k-center problem,9,,,,
maximum weight matching,9,,,,
constraint-handling,9,,,,
real-time data,9,,,,
nonconvex minimization,9,,,,
superiorization,9,,,,
structure preservation,9,,,,
video fingerprinting,9,,,,
moving objects detection,9,,,,
steady state visual evoked potential (ssvep),9,,,,
subgradient algorithm,9,,,,
edge matching,9,,,,
airs,9,,,,
image quality index,9,,,,
broadcast video,9,,,,
acceleration signal,9,,,,
nonnegativity constraint,9,,,,
random grid,9,,,,
building extraction,9,,,,
fractal coding,9,,,,
k-nearest neighbors (knn),9,,,,
active contour method,9,,,,
superimposed training,9,,,,
uep,9,,,,
baseball,9,,,,
normal sinus rhythm,9,,,,
image augmentation,9,,,,
multiple measurement vectors,9,,,,
eer,9,,,,
gpr,9,,,,
fusion rules,9,,,,
h                        ∞ filtering,9,,,,
discrete cosine transforms,9,,,,
complex diffusion,9,,,,
mixed noise,9,,,,
signal recovery,9,,,,
image resolution,9,,,,
motion magnification,9,,,,
bit rate,9,,,,
cinematography,9,,,,
cielab color space,9,,,,
locality preserving,9,,,,
mean value coordinates,9,,,,
doppler signal,9,,,,
approximation function,9,,,,
analog-to-digital converter,9,,,,
digital-to-analog converter,9,,,,
iterative regularization,9,,,,
facial landmark localization,9,,,,
orientation score,9,,,,
automated detection,9,,,,
data mining algorithms,9,,,,
graph sparsification,9,,,,
statistical disclosure,9,,,,
data corruption,9,,,,
active exploration,9,,,,
node ranking,9,,,,
stream cluster,9,,,,
common subsequence,9,,,,
spammer,9,,,,
outlier mining,9,,,,
multi-database mining,9,,,,
measure function,9,,,,
periodogram,9,,,,
ranking loss,9,,,,
geometric information,9,,,,
data segmentation,9,,,,
formal concepts,9,,,,
inductive databases,9,,,,
data series,9,,,,
descriptor space,9,,,,
decision-theoretic planning,9,,,,
equilibrium analysis,9,,,,
real-time search,9,,,,
convention emergence,9,,,,
psm,9,,,,
algorithms and complexity,9,,,,
anylogic,9,,,,
situatedness,9,,,,
plurality,9,,,,
agent autonomy,9,,,,
fast convergence,9,,,,
algebraic analysis,9,,,,
polytopic uncertainty,9,,,,
algebraic methods,9,,,,
adaptive detection,9,,,,
wald test,9,,,,
direct approach,9,,,,
dynamic range,9,,,,
demodulation,9,,,,
distributed sensing,9,,,,
grade,9,,,,
bemd,9,,,,
bessel function,9,,,,
fractal compression,9,,,,
alternating projection,9,,,,
state equation,9,,,,
local controllability,9,,,,
scale-invariant,9,,,,
optical system,9,,,,
scene perception,9,,,,
fuzzy rule-based classification systems,9,,,,
gas turbine,9,,,,
redundant dictionary,9,,,,
estimation of distribution algorithm (eda),9,,,,
inferior temporal cortex,9,,,,
glottal closure instant,9,,,,
trading rules,9,,,,
defogging,9,,,,
electre iii,9,,,,
global workspace,9,,,,
freezing of gait,9,,,,
automotive engineering,9,,,,
technology usage,9,,,,
grl,9,,,,
haccp,9,,,,
workflow system,9,,,,
adaptive random testing,9,,,,
triple graph,9,,,,
abstract component,9,,,,
architecture modeling,9,,,,
event mapping,9,,,,
live sequence charts,9,,,,
formal techniques,9,,,,
uml extension,9,,,,
megamodel,9,,,,
secure tropos,9,,,,
domain-specific language (dsl),9,,,,
c.2.4,9,,,,
d.2.4,9,,,,
f.3.3,9,,,,
rational unified process,9,,,,
automation systems,9,,,,
communication sequential process,9,,,,
incremental design,9,,,,
region theory,9,,,,
quickcheck,9,,,,
cdd,9,,,,
logical models,9,,,,
autoscaling,9,,,,
hankel operator,9,,,,
variational convergence,9,,,,
invariant sets,9,,,,
sub-riemannian geometry,9,,,,
linear time invariant system,9,,,,
separation principle,9,,,,
system behavior,9,,,,
risk-sensitive control,9,,,,
ball,9,,,,
critical,9,,,,
degenerate parabolic equation,9,,,,
traffic signals,9,,,,
galerkin methods,9,,,,
arc length,9,,,,
marked point processes,9,,,,
symplectic integrators,9,,,,
shape comparison,9,,,,
sparse polynomials,9,,,,
inverse scattering,9,,,,
approximate zero,9,,,,
regression estimation,9,,,,
linear differential equations,9,,,,
average case complexity,9,,,,
polyhedral complex,9,,,,
haar measure,9,,,,
hyperplane arrangements,9,,,,
mesh size,9,,,,
functional graph,9,,,,
mild solution,9,,,,
competitions,9,,,,
hyperlinks,9,,,,
equilibrium logic,9,,,,
kommunikation,9,,,,
multiple choice question,9,,,,
diagnose,9,,,,
incremental reasoning,9,,,,
logical query,9,,,,
variable message sign,9,,,,
dissertation abstract,9,,,,
geoinformatics,9,,,,
participant role,9,,,,
brain state,9,,,,
epistemic model,9,,,,
uct,9,,,,
quantitative reasoning,9,,,,
term,9,,,,
backdoor,9,,,,
preference rule,9,,,,
response generation,9,,,,
video hashing,9,,,,
contrast pattern,9,,,,
concept recognition,9,,,,
efficient execution,9,,,,
contextual advertising,9,,,,
microblog retrieval,9,,,,
temporal evolution,9,,,,
spatial similarity,9,,,,
hidden web,9,,,,
service economy,9,,,,
web video,9,,,,
image copy detection,9,,,,
peer-assessment,9,,,,
trajectory pattern mining,9,,,,
open api,9,,,,
session mobility,9,,,,
job recommendation,9,,,,
group evolution,9,,,,
structural join,9,,,,
the internet,9,,,,
entity alignment,9,,,,
relationship extraction,9,,,,
finite impulse response (fir),9,,,,
outsourced decryption,9,,,,
multiple attribute decision making (madm),9,,,,
rational secret sharing,9,,,,
matlab simulation,9,,,,
flexible job-shop scheduling,9,,,,
people with dementia,9,,,,
trust measure,9,,,,
unit ball graph,9,,,,
civic computing,9,,,,
big data visualization,9,,,,
cognitive wireless network,9,,,,
digital footprint,9,,,,
sub-pixel,9,,,,
intelligent algorithms,9,,,,
semantic region,9,,,,
sustainable transport,9,,,,
abstract framework,9,,,,
service placement,9,,,,
geographical routing,9,,,,
link lifetime,9,,,,
lung nodule detection,9,,,,
respiratory rate,9,,,,
low literacy,9,,,,
url,9,,,,
engineering design problems,9,,,,
opposition based learning,9,,,,
community care,9,,,,
traffic signs,9,,,,
cloud computing (cc),9,,,,
mcc,9,,,,
task recommendation,9,,,,
smart charging,9,,,,
interactive mode,9,,,,
vehicular cloud,9,,,,
marketing campaign,9,,,,
oppnets,9,,,,
floating car data,9,,,,
motor neuron disease,9,,,,
gossip protocols,9,,,,
urban system,9,,,,
workflow design,9,,,,
processing pipeline,9,,,,
online test,9,,,,
distributed systems security,9,,,,
event streams,9,,,,
disparity function,9,,,,
infrastructures,9,,,,
newcomers,9,,,,
consistency control,9,,,,
mobile money,9,,,,
design workshop,9,,,,
european research area,9,,,,
media space,9,,,,
free riding,9,,,,
medical record,9,,,,
collective activity,9,,,,
intercultural collaboration,9,,,,
recognizability,9,,,,
new technology,9,,,,
automated teller machine,9,,,,
mdc,9,,,,
overlay graph,9,,,,
wireless multimedia,9,,,,
linear predictive coding,9,,,,
subjective tests,9,,,,
real life,9,,,,
cloud gaming,9,,,,
podcasting,9,,,,
index policies,9,,,,
color moments,9,,,,
ubiquitous computation,9,,,,
d.c. functions,9,,,,
adaptive video streaming,9,,,,
rural postman problem,9,,,,
watchdog,9,,,,
state matrix,9,,,,
gnutella network,9,,,,
coherent point drift,9,,,,
trust measurement,9,,,,
participatory learning,9,,,,
parameter adjustment,9,,,,
genetic fuzzy system,9,,,,
address mapping,9,,,,
large-scale network,9,,,,
embodied evolution,9,,,,
developmental system,9,,,,
unconstrained optimization problem,9,,,,
energy-aware information systems,9,,,,
gamma oscillations,9,,,,
neuronal dynamics,9,,,,
potassium channel,9,,,,
neural oscillations,9,,,,
sdf,9,,,,
gamma band,9,,,,
reflex,9,,,,
presynaptic inhibition,9,,,,
ion channel,9,,,,
mushroom body,9,,,,
cortical area,9,,,,
compartmental models,9,,,,
mean field theory,9,,,,
phase synchrony,9,,,,
rise time,9,,,,
neuronal firing,9,,,,
stn,9,,,,
image velocity,9,,,,
in vivo,9,,,,
ventral stream,9,,,,
vestibular,9,,,,
somatosensory cortex,9,,,,
ensemble average,9,,,,
numerical accuracy,9,,,,
serial order,9,,,,
shape perception,9,,,,
multielectrode array,9,,,,
motor primitives,9,,,,
capacitance,9,,,,
tdcs,9,,,,
time warping,9,,,,
premotor cortex,9,,,,
requirement engineering process,9,,,,
consumer value,9,,,,
crosscutting concerns,9,,,,
enumeration reducibility,9,,,,
enumeration degrees,9,,,,
electronic banking,9,,,,
skolem functions,9,,,,
intersection types,9,,,,
system evolution,9,,,,
ntu games,9,,,,
information security management system,9,,,,
process guidance,9,,,,
secure software development,9,,,,
change process,9,,,,
requirements monitoring,9,,,,
project size,9,,,,
usixml,9,,,,
motor disabilities,9,,,,
autistic spectrum disorder,9,,,,
least significant bit (lsb),9,,,,
amyotrophic lateral sclerosis patient,9,,,,
portable devices,9,,,,
design factors,9,,,,
sign language synthesis,9,,,,
user error,9,,,,
cinema,9,,,,
deafness,9,,,,
simulated environment,9,,,,
rss feeds,9,,,,
intergenerational communication,9,,,,
computer access,9,,,,
teaching innovation,9,,,,
action item,9,,,,
agenda item,9,,,,
factor score,9,,,,
media studies,9,,,,
argumentation-based negotiation,9,,,,
meta programming,9,,,,
information compression,9,,,,
functional programming languages,9,,,,
structured output learning,9,,,,
population learning algorithm,9,,,,
complex information system,9,,,,
service registration,9,,,,
matrix grammar,9,,,,
molecular programming,9,,,,
image based rendering,9,,,,
lock,9,,,,
monotonic classification,9,,,,
order-sorted logic,9,,,,
curry-howard isomorphism,9,,,,
pathway,9,,,,
security protocol analysis,9,,,,
relevancy,9,,,,
answer set semantics,9,,,,
evolutionary systems,9,,,,
physical implementation,9,,,,
similarity comparison,9,,,,
self-test,9,,,,
image magnification,9,,,,
performance enhancement,9,,,,
xml query,9,,,,
event horizon,9,,,,
multidimensional database,9,,,,
local control,9,,,,
problem difficulty,9,,,,
route failure,9,,,,
internet computing,9,,,,
ip protection,9,,,,
pipeline parallelism,9,,,,
multidimensional visualization,9,,,,
geometric moments,9,,,,
safety level,9,,,,
palmprint identification,9,,,,
cast-256,9,,,,
static game,9,,,,
world-wide web,9,,,,
protein structure determination,9,,,,
logic circuits,9,,,,
subjectivity classification,9,,,,
randomize search heuristic,9,,,,
